DateTime,Wind Forecast EC00,Wind Forecast EC Latest,Solar Forecast EC00,Solar Forecast EC Latest,Cons Forecast EC00,Cons Forecast EC Latest,Reg. Update,UMM Planned,UMM Unplanned,Flow Update,Spot Price,Intraday Price VWAP
2023-03-22 06:00:00,4202,4397,73,76,56699,56204,1807,748,1741,0,45.19298245614035,75.52631578947368
2023-03-22 07:00:00,4269,4289,606,595,61677,60374,-1812,308,717,1,44.70175438596491,44.80491228070175
2023-03-22 08:00:00,4422,4364,2191,2302,63368,61820,778,227,686,1,44.21052631578947,57.76842105263157
2023-03-22 09:00:00,3873,3835,4320,4595,62354,61370,-1734,129,2413,1,44.70175438596491,67.19508771929824
2023-03-22 10:00:00,3169,3256,5990,6409,60224,59674,-1778,1016,957,0,44.70175438596491,45.625263157894736
2023-03-22 11:00:00,3132,3385,7067,7623,59422,58847,104,1302,818,1,45.19298245614035,54.821052631578944
2023-03-22 12:00:00,3054,3409,7494,8185,59826,59091,1224,195,2483,0,45.68421052631579,81.76491228070175
2023-03-22 13:00:00,3080,3380,7368,7810,58190,57332,-452,1570,1566,1,45.19298245614035,61.722807017543865
2023-03-22 14:00:00,3165,3640,6774,7213,56264,55249,452,1336,2153,0,45.19298245614035,72.67719298245613
2023-03-22 15:00:00,3242,3776,5650,6101,54452,53555,46,166,2256,1,46.175438596491226,73.79719298245614
2023-03-22 16:00:00,3285,3669,3972,4418,52820,52002,1653,832,1285,0,47.1578947368421,69.59228070175438
2023-03-22 17:00:00,3155,3336,2006,2297,53854,52854,1889,276,1560,1,46.66666666666666,76.18456140350878
2023-03-22 18:00:00,3272,3245,572,669,56838,55920,1826,1798,1652,1,47.1578947368421,78.2280701754386
2023-03-22 19:00:00,3830,3266,52,93,61498,60548,203,1540,2522,0,48.14035087719298,83.29263157894738
2023-03-22 20:00:00,4347,3670,0,0,60877,60022,1398,389,546,0,49.12280701754386,65.08280701754387
2023-03-22 21:00:00,4624,3991,0,0,57109,56252,-341,667,293,0,49.6140350877193,53.35228070175438
2023-03-22 22:00:00,4695,4166,0,0,56404,55519,-1555,701,2823,0,49.12280701754386,79.12210526315789
2023-03-22 23:00:00,4566,4060,0,0,57256,56324,-897,1246,1871,0,50.10526315789474,70.26035087719299
2023-03-23 00:00:00,4093,3797,0,0,54890,54524,-758,1500,2626,0,50.59649122807018,80.81684210526316
2023-03-23 01:00:00,3834,3681,0,0,53001,50992,-1947,607,1165,1,50.10526315789474,55.88701754385965
2023-03-23 02:00:00,3499,3384,0,0,52710,50704,438,1666,2067,0,49.6140350877193,78.75368421052632
2023-03-23 03:00:00,3204,3219,0,0,50817,48928,1039,350,1692,1,49.6140350877193,77.68280701754387
2023-03-23 04:00:00,3061,3079,0,0,50159,48482,1342,1032,1960,1,48.63157894736842,81.80421052631579
2023-03-23 05:00:00,3034,2981,0,0,52657,51079,763,304,1484,1,47.64912280701754,71.38526315789474
2023-03-23 06:00:00,2991,2859,69,85,57841,56486,-1742,487,1206,1,46.66666666666666,53.5880701754386
2023-03-23 07:00:00,2905,2953,712,665,62908,60074,-286,1717,1346,1,45.68421052631579,62.79859649122807
2023-03-23 08:00:00,2889,2880,2577,2463,64244,60817,-937,1796,1367,0,44.70175438596491,58.02385964912281
2023-03-23 09:00:00,2545,2535,4982,4922,62614,60089,-1044,1213,300,1,45.68421052631579,45.91017543859648
2023-03-23 10:00:00,2223,2155,6791,6906,60032,58798,-1576,48,541,1,45.19298245614035,44.43157894736842
2023-03-23 11:00:00,2318,2101,7910,8135,58928,57251,-702,198,2252,1,44.70175438596491,71.42456140350878
2023-03-23 12:00:00,2375,2126,8337,8663,59051,57117,-678,999,2883,1,45.19298245614035,81.07228070175438
2023-03-23 13:00:00,2406,2271,8207,8542,57322,55075,-279,1696,1449,0,44.70175438596491,61.56070175438597
2023-03-23 14:00:00,2426,2277,7598,7938,55314,52772,1841,1823,2451,1,44.70175438596491,87.81684210526316
2023-03-23 15:00:00,2399,2227,6378,6749,53521,51074,-1945,1539,1864,1,44.21052631578947,59.124210526315785
2023-03-23 16:00:00,2340,2085,4512,4872,51823,49601,-779,1597,2543,1,43.719298245614034,74.38666666666667
2023-03-23 17:00:00,2221,1907,2284,2507,53104,50707,1635,1692,1850,0,43.2280701754386,76.38105263157895
2023-03-23 18:00:00,2264,1909,642,726,56057,54077,1802,339,816,1,43.719298245614034,65.54456140350877
2023-03-23 19:00:00,2676,2417,60,91,60794,58870,676,1493,1152,1,42.73684210526316,62.46947368421053
2023-03-23 20:00:00,3160,2996,0,0,60448,58936,1520,997,1504,0,43.2280701754386,70.3340350877193
2023-03-23 21:00:00,3421,3346,0,0,56858,54710,1156,1451,1917,1,43.2280701754386,75.27578947368421
2023-03-23 22:00:00,3394,3322,0,0,56251,54327,660,1140,2653,0,42.24561403508772,80.58105263157894
2023-03-23 23:00:00,3202,3135,0,0,57137,55394,-1755,1191,667,1,42.73684210526316,42.95298245614035
2023-03-24 00:00:00,2707,3076,0,0,53923,53878,-1663,298,1655,0,41.75438596491228,51.69684210526315
2023-03-24 01:00:00,2503,2999,0,0,52133,51016,1793,1809,870,0,41.75438596491228,59.983859649122806
2023-03-24 02:00:00,2424,2868,0,0,51799,50791,192,562,2386,0,42.24561403508772,72.29403508771928
2023-03-24 03:00:00,2408,2756,0,0,49993,49318,-1113,1684,2474,1,41.26315789473684,67.01824561403508
2023-03-24 04:00:00,2405,2590,0,0,49446,48855,1764,1556,285,0,41.75438596491228,53.7698245614035
2023-03-24 05:00:00,2440,2543,0,0,51877,51551,-1067,1455,2314,0,42.24561403508772,65.4119298245614
2023-03-24 06:00:00,2500,2522,89,85,57088,56394,833,1296,1618,0,43.2280701754386,67.28350877192982
2023-03-24 07:00:00,2507,2452,771,749,61462,58852,1676,1097,252,1,43.2280701754386,57.4
2023-03-24 08:00:00,2425,2342,2684,2548,62460,59845,-464,987,828,0,43.2280701754386,51.83929824561404
2023-03-24 09:00:00,2068,2095,5123,4904,60585,59533,-351,427,1351,1,42.24561403508772,58.20561403508771
2023-03-24 10:00:00,1709,1792,6984,6837,58397,57974,-1621,1391,1944,0,42.73684210526316,58.11228070175439
2023-03-24 11:00:00,1714,1718,8173,8077,56632,56634,1378,1599,523,1,42.24561403508772,56.23087719298245
2023-03-24 12:00:00,1783,1817,8615,8601,56386,56123,-171,697,213,0,41.26315789473684,42.48631578947368
2023-03-24 13:00:00,1841,1670,8516,8459,54497,54181,337,1852,1763,1,40.280701754385966,65.07298245614035
2023-03-24 14:00:00,1861,1695,7877,7866,52497,51450,-1510,161,2075,1,40.77192982456141,60.46526315789474
2023-03-24 15:00:00,1805,1707,6532,6579,50810,49570,-1279,1161,1584,1,41.75438596491228,55.91157894736842
2023-03-24 16:00:00,1777,1733,4572,4717,49305,48209,1492,1294,2802,1,42.24561403508772,87.55649122807019
2023-03-24 17:00:00,1853,1912,2310,2484,50068,48987,-367,1166,17,0,43.2280701754386,41.79368421052632
2023-03-24 18:00:00,2347,2577,655,724,53262,52298,-547,428,1112,0,43.2280701754386,52.978947368421046
2023-03-24 19:00:00,3337,3810,59,109,58528,57621,1947,1130,436,1,42.24561403508772,57.19859649122807
2023-03-24 20:00:00,4167,4597,0,0,58501,57677,-1548,1901,1820,1,42.24561403508772,56.43228070175439
2023-03-24 21:00:00,4558,5091,0,0,54241,53069,1924,43,1256,1,42.73684210526316,67.61263157894736
2023-03-24 22:00:00,4620,5354,0,0,53766,52411,1116,1095,2394,0,43.2280701754386,77.24070175438597
2023-03-24 23:00:00,4427,5389,0,0,54786,53872,1963,991,1781,1,42.73684210526316,72.6280701754386
2023-03-25 00:00:00,4253,5350,0,0,53128,52495,-1746,650,1718,1,43.719298245614034,52.25192982456141
2023-03-25 01:00:00,4067,4973,0,0,51444,49793,1137,874,2691,1,43.719298245614034,82.56561403508773
2023-03-25 02:00:00,3804,4563,0,0,50852,49243,-633,863,856,1,42.73684210526316,48.30245614035087
2023-03-25 03:00:00,3555,4101,0,0,49139,47189,-138,541,37,1,43.2280701754386,43.390175438596486
2023-03-25 04:00:00,3499,3836,0,0,48454,47099,-64,424,2984,1,42.24561403508772,81.24912280701754
2023-03-25 05:00:00,3525,3881,0,0,50897,49218,1306,760,596,1,42.24561403508772,56.618947368421054
2023-03-25 06:00:00,3491,4037,101,104,55443,54462,1566,322,2512,1,43.2280701754386,83.06175438596492
2023-03-25 07:00:00,3381,4382,782,744,59152,57784,-257,1150,78,1,42.73684210526316,40.17754385964913
2023-03-25 08:00:00,3332,4422,2597,2382,60558,58622,-1072,1356,2,0,41.75438596491228,33.19719298245614
2023-03-25 09:00:00,2614,3379,4938,4605,59535,58401,-219,217,2999,1,42.73684210526316,79.62315789473685
2023-03-25 10:00:00,1829,2059,6784,6526,57396,56917,1463,1775,2816,0,42.24561403508772,85.87157894736842
2023-03-25 11:00:00,2051,2090,7973,7793,55916,55195,1564,757,906,1,42.73684210526316,62.82807017543861
2023-03-25 12:00:00,2559,2529,8453,8345,55362,54743,1967,436,317,1,43.719298245614034,58.94245614035087
2023-03-25 13:00:00,2983,3011,8351,8272,53690,52907,765,665,2749,0,43.2280701754386,82.68350877192982
2023-03-25 14:00:00,3210,3248,7719,7733,50898,50384,-733,831,1240,1,43.2280701754386,55.105964912280704
2023-03-25 15:00:00,3406,3544,6440,6550,48861,48341,627,288,2425,0,42.24561403508772,75.77684210526316
2023-03-25 16:00:00,3576,3779,4549,4688,47324,46686,-1995,865,1463,1,41.26315789473684,48.82807017543861
2023-03-25 17:00:00,3714,3945,2321,2421,48057,47562,542,1236,2225,1,42.24561403508772,73.41894736842106
2023-03-25 18:00:00,4404,4609,666,719,50866,50152,-727,15,2584,1,41.75438596491228,71.57684210526315
2023-03-25 19:00:00,5590,5854,68,100,55750,54649,-1559,1664,2541,1,41.26315789473684,66.11929824561403
2023-03-25 20:00:00,6420,6480,0,0,56136,55046,-351,1509,1385,1,41.26315789473684,57.37052631578948
2023-03-25 21:00:00,6715,6630,0,0,51995,50982,-1759,1271,1315,1,41.26315789473684,49.18175438596492
2023-03-25 22:00:00,6637,6615,0,0,51670,50419,-679,1739,506,1,40.77192982456141,44.41684210526317
2023-03-25 23:00:00,6459,6637,0,0,53230,51614,1503,1529,2387,1,40.280701754385966,79.78526315789472
2023-03-26 00:00:00,6384,6592,0,0,52260,52149,-1645,1715,2246,0,40.77192982456141,59.4778947368421
2023-03-26 01:00:00,6379,6726,0,0,50037,47585,-341,1023,2991,1,41.75438596491228,80.0701754385965
2023-03-26 02:00:00,6436,6764,0,0,48679,46720,1820,629,991,1,40.77192982456141,63.00982456140352
2023-03-26 03:00:00,6405,6657,0,0,46232,45258,1289,587,534,0,41.26315789473684,53.57824561403509
2023-03-26 04:00:00,6214,6471,0,0,45230,44731,-184,808,2175,0,41.75438596491228,67.29824561403508
2023-03-26 05:00:00,6072,6288,0,0,45546,44995,-545,1814,431,0,40.77192982456141,42.098245614035086
2023-03-26 06:00:00,6079,6109,112,104,47380,46398,-236,7,1366,1,41.26315789473684,57.724210526315794
2023-03-26 07:00:00,6036,5339,842,776,48649,47097,-215,1269,344,1,41.26315789473684,48.17964912280701
2023-03-26 08:00:00,5802,5434,2711,2489,49597,47643,1076,761,2063,1,40.77192982456141,75.45754385964912
2023-03-26 09:00:00,4606,4462,5069,4746,50702,49140,1275,1366,766,1,40.280701754385966,58.19578947368421
2023-03-26 10:00:00,3656,3231,6897,6631,50144,49122,1319,873,803,0,39.78947368421053,57.77333333333333
2023-03-26 11:00:00,4065,3527,8015,7781,49334,48418,-1157,924,2149,1,38.80701754385965,62.95578947368421
2023-03-26 12:00:00,4749,4269,8405,8168,50373,49608,-630,1386,2158,1,38.80701754385965,65.54947368421053
2023-03-26 13:00:00,5392,5377,8245,8014,49204,48028,105,1410,1411,1,37.82456140350877,57.08561403508772
2023-03-26 14:00:00,5809,5568,7538,7493,46370,45205,-859,0,945,1,36.8421052631579,45.41894736842104
2023-03-26 15:00:00,6042,5674,6279,6339,44383,43395,-499,767,1317,1,35.85964912280702,51.34315789473684
2023-03-26 16:00:00,6027,5756,4433,4580,42662,41713,980,1900,2754,0,36.8421052631579,78.12491228070175
2023-03-26 17:00:00,5779,5676,2269,2427,43428,42264,-1445,45,229,1,36.8421052631579,33.270877192982454
2023-03-26 18:00:00,6053,6074,675,720,45300,44410,860,1184,2746,1,36.35087719298246,77.39298245614036
2023-03-26 19:00:00,6941,6814,69,99,49770,48325,-1677,39,1540,0,36.8421052631579,47.34456140350877
2023-03-26 20:00:00,7546,7559,0,0,50629,49439,1471,1001,236,0,37.82456140350877,48.53824561403509
2023-03-26 21:00:00,7570,7735,0,0,48267,47416,825,769,2730,0,38.80701754385965,77.93333333333334
2023-03-26 22:00:00,7384,7389,0,0,48412,47771,1581,1350,1150,1,37.82456140350877,60.89263157894736
2023-03-26 23:00:00,7095,6948,0,0,50310,49738,1862,952,630,0,36.8421052631579,54.074385964912274
2023-03-27 00:00:00,6604,6662,0,0,48274,47967,1279,1084,2786,0,36.8421052631579,79.12701754385967
2023-03-27 01:00:00,6140,6657,0,0,46293,44911,220,756,1715,1,35.85964912280702,57.94526315789473
2023-03-27 03:00:00,5729,6156,0,0,43252,42216,675,146,1181,0,34.87719298245614,51.30877192982456
2023-03-27 04:00:00,5415,5625,0,0,42175,41277,-993,73,281,1,35.85964912280702,34.54315789473684
2023-03-27 05:00:00,5150,5211,0,0,41878,41075,209,1382,1898,0,35.85964912280702,60.38666666666666
2023-03-27 06:00:00,4945,4755,0,0,42399,41717,-1863,1883,379,1,36.35087719298246,32.308070175438594
2023-03-27 07:00:00,4674,4374,109,104,42647,42078,1458,1696,1844,0,36.35087719298246,67.54385964912281
2023-03-27 08:00:00,4252,4121,769,749,44539,43111,1766,337,2202,1,37.333333333333336,76.25824561403509
2023-03-27 09:00:00,3455,3563,2399,2125,46608,44790,-674,1472,1944,1,36.8421052631579,59.40421052631579
2023-03-27 10:00:00,2416,2589,4443,4002,46376,45248,-714,111,842,0,37.333333333333336,43.729122807017546
2023-03-27 11:00:00,1841,1705,6107,5835,46088,45482,1954,1180,1456,1,36.35087719298246,65.99157894736842
2023-03-27 12:00:00,1691,1692,7264,7146,47566,47076,-1377,404,2274,0,37.333333333333336,58.716491228070176
2023-03-27 13:00:00,1680,1747,7788,7782,45389,44945,1698,1620,288,0,36.35087719298246,48.27789473684211
2023-03-27 14:00:00,1730,1681,7729,7737,41816,41304,1123,1014,832,1,36.8421052631579,53.46035087719298
2023-03-27 15:00:00,1714,1616,7165,7159,39701,39176,-1600,969,858,0,37.82456140350877,39.34736842105263
2023-03-27 16:00:00,1656,1587,6015,6076,38056,37662,1306,1024,190,1,37.333333333333336,47.442807017543856
2023-03-27 17:00:00,1545,1515,4258,4390,38413,37699,256,644,858,1,37.333333333333336,49.63859649122807
2023-03-27 18:00:00,1390,1419,2181,2333,41474,40718,-1046,769,2511,1,37.82456140350877,65.28912280701755
2023-03-27 19:00:00,1604,1654,643,704,46648,45852,-345,1656,1572,0,37.333333333333336,54.55578947368421
2023-03-27 20:00:00,2201,2219,72,90,48433,47140,-163,137,2302,0,38.31578947368421,66.85614035087718
2023-03-27 21:00:00,2522,2583,0,0,46690,45610,1958,1939,1461,1,38.31578947368421,67.61754385964913
2023-03-27 22:00:00,2425,2658,0,0,46773,45658,-642,973,487,0,38.80701754385965,40.56070175438597
2023-03-27 23:00:00,2266,2522,0,0,48176,47057,486,1045,331,0,38.80701754385965,44.62315789473684
2023-03-28 00:00:00,2277,2398,0,0,46078,45604,1308,29,531,0,39.78947368421053,52.26175438596491
2023-03-28 01:00:00,2149,2374,0,0,44650,44205,-448,345,2602,1,39.78947368421053,71.15929824561404
2023-03-28 02:00:00,2067,2276,0,0,43890,42706,-994,737,1481,0,39.78947368421053,52.23719298245614
2023-03-28 03:00:00,2029,2114,0,0,42610,41851,162,1491,2980,0,40.77192982456141,80.13403508771928
2023-03-28 04:00:00,2011,2033,0,0,43008,42505,-1645,1480,1598,0,40.77192982456141,51.362807017543865
2023-03-28 05:00:00,2014,2038,0,0,45495,45038,736,130,1954,0,40.77192982456141,68.70315789473685
2023-03-28 06:00:00,2034,2062,0,0,50552,50008,-1396,427,738,1,41.75438596491228,43.8421052631579
2023-03-28 07:00:00,2040,2092,117,122,55847,55163,1188,1722,2846,1,42.73684210526316,86.8
2023-03-28 08:00:00,2065,2179,818,811,58627,57073,1874,1575,1275,1,42.24561403508772,68.8357894736842
2023-03-28 09:00:00,2077,2146,2553,2416,58268,56388,-1196,1939,2348,1,41.26315789473684,66.58105263157894
2023-03-28 10:00:00,1770,1848,4691,4498,55761,54917,-476,166,2365,1,41.75438596491228,70.53052631578947
2023-03-28 11:00:00,1564,1613,6272,6216,53890,53703,-669,1814,1224,0,41.75438596491228,52.44350877192983
2023-03-28 12:00:00,1696,1697,7188,7139,53904,53787,750,813,12,0,41.75438596491228,45.88070175438597
2023-03-28 13:00:00,1787,1764,7458,7426,52571,52433,-1053,1404,211,1,41.26315789473684,38.988771929824566
2023-03-28 14:00:00,1842,1660,7277,7111,50876,50623,1802,1253,23,1,40.280701754385966,51.91298245614035
2023-03-28 15:00:00,1837,1697,6593,6475,49377,48983,-1528,1716,79,1,41.26315789473684,35.668070175438594
2023-03-28 16:00:00,1807,1663,5356,5333,48278,47842,-1906,727,2853,1,41.75438596491228,69.82315789473684
2023-03-28 17:00:00,1710,1604,3572,3653,46584,46125,683,1311,1375,0,41.75438596491228,61.81122807017543
2023-03-28 18:00:00,1595,1537,1732,1792,48896,48397,1834,1407,1534,1,42.73684210526316,72.12210526315789
2023-03-28 19:00:00,1583,1688,518,533,53439,52891,1507,1538,1916,1,42.24561403508772,74.79438596491228
2023-03-28 20:00:00,1723,2075,58,73,53515,52577,633,932,225,1,41.75438596491228,47.90456140350877
2023-03-28 21:00:00,1995,2458,0,0,49753,49044,887,918,890,0,42.73684210526316,56.26526315789474
2023-03-28 22:00:00,2381,2733,0,0,49210,48542,1213,1746,1976,0,42.73684210526316,72.65754385964911
2023-03-28 23:00:00,2732,2950,0,0,50134,49486,-884,1276,1710,0,41.75438596491228,57.47859649122808
2023-03-29 00:00:00,3182,3049,0,0,47045,46881,1426,1606,1977,0,41.75438596491228,73.80701754385964
2023-03-29 01:00:00,3250,3046,0,0,45264,45084,-658,1985,1948,1,40.77192982456141,62.83789473684211
2023-03-29 02:00:00,3347,2846,0,0,44258,43660,-1366,922,2045,0,40.77192982456141,60.57824561403509
2023-03-29 03:00:00,3235,2682,0,0,42708,42370,788,1323,287,1,39.78947368421053,49.87929824561404
2023-03-29 04:00:00,2973,2621,0,0,43135,42818,-809,1917,2615,1,38.80701754385965,69.94105263157894
2023-03-29 05:00:00,2877,2765,0,0,45103,44759,137,1315,2513,0,38.31578947368421,71.03649122807018
2023-03-29 06:00:00,2898,2928,0,0,49577,49197,-1447,1817,123,1,38.31578947368421,33.09894736842105
2023-03-29 07:00:00,2922,2760,66,54,53976,53605,-1918,1587,521,1,37.333333333333336,34.356491228070176
2023-03-29 08:00:00,2894,2435,408,438,57170,56744,242,251,2459,1,36.35087719298246,71.24771929824561
2023-03-29 09:00:00,3017,2132,1310,1417,57319,56795,-1748,1768,190,1,37.333333333333336,34.52842105263158
2023-03-29 10:00:00,2578,1740,2490,2697,56010,56024,-785,1043,940,0,38.31578947368421,47.550877192982455
2023-03-29 11:00:00,1918,1498,3398,3691,55135,55461,-783,856,1026,1,37.333333333333336,46.68631578947369
2023-03-29 12:00:00,1875,1436,3982,4184,55426,55541,1543,1820,342,0,36.8421052631579,49.42245614035088
2023-03-29 13:00:00,1874,1359,4212,4496,53928,53715,1082,1570,762,0,37.82456140350877,53.24912280701755
2023-03-29 14:00:00,1891,1599,4014,4327,52106,51445,-804,1178,826,0,37.82456140350877,43.48350877192982
2023-03-29 15:00:00,1960,1585,3438,3903,50391,50111,1048,506,381,1,38.31578947368421,49.46666666666667
2023-03-29 16:00:00,1998,1604,2655,3157,49037,49081,-377,1790,734,0,39.29824561403509,45.76280701754386
2023-03-29 17:00:00,2055,1673,1750,2182,47722,47848,-26,1339,503,1,39.78947368421053,46.52421052631578
2023-03-29 18:00:00,2024,1768,906,1067,50271,50322,1449,833,2527,0,39.29824561403509,79.19578947368421
2023-03-29 19:00:00,1869,1750,301,316,54332,54257,-565,720,2273,0,38.31578947368421,63.864561403508766
2023-03-29 20:00:00,1869,2080,37,44,54266,54103,592,78,1367,0,38.80701754385965,57.449122807017545
2023-03-29 21:00:00,2136,2375,0,0,50167,50361,1056,879,1349,0,37.82456140350877,58.40210526315789
2023-03-29 22:00:00,2334,2667,0,0,49317,49382,1464,799,1230,1,38.80701754385965,60.93192982456141
2023-03-29 23:00:00,2437,2375,0,0,50127,50062,-904,1724,2098,1,38.80701754385965,61.167719298245615
2023-03-30 00:00:00,2118,1861,0,0,47763,47812,1666,1598,2916,1,39.29824561403509,87.2322807017544
2023-03-30 01:00:00,2236,1588,0,0,45831,45878,-1206,636,824,1,39.29824561403509,45.36
2023-03-30 02:00:00,2250,1467,0,0,44736,43827,851,1332,2098,0,38.80701754385965,72.47087719298246
2023-03-30 03:00:00,2172,1352,0,0,43067,42063,-897,1186,2629,0,38.31578947368421,70.44701754385964
2023-03-30 04:00:00,2102,1365,0,0,43326,41422,121,1600,2082,0,37.82456140350877,67.82877192982457
2023-03-30 05:00:00,2157,1455,0,0,45204,43137,-378,494,617,0,38.31578947368421,46.637192982456135
2023-03-30 06:00:00,2230,1513,0,0,49534,48058,-183,692,599,1,38.31578947368421,48.31228070175438
2023-03-30 07:00:00,2157,1543,54,30,53804,53828,-855,183,545,1,39.29824561403509,43.75368421052632
2023-03-30 08:00:00,2052,1663,291,288,57072,56456,-697,428,1123,0,38.80701754385965,49.476491228070174
2023-03-30 09:00:00,2108,1653,759,695,57635,56950,-965,39,967,0,37.82456140350877,45.45824561403509
2023-03-30 10:00:00,2254,1627,1479,1257,57227,56898,1672,1916,2634,1,38.31578947368421,84.20140350877192
2023-03-30 11:00:00,2194,1677,2293,2057,57016,57032,-754,511,1520,1,39.29824561403509,56.42245614035088
2023-03-30 12:00:00,2078,1677,2907,2894,57555,57607,-132,1809,1918,0,40.280701754385966,64.11017543859649
2023-03-30 13:00:00,2013,1687,3203,3438,56137,56092,1568,1165,839,1,40.280701754385966,59.64
2023-03-30 14:00:00,1958,1686,3283,3343,54286,54604,-564,1280,2076,1,39.78947368421053,63.98245614035088
2023-03-30 15:00:00,1921,1881,3171,3224,52494,52808,1511,1663,2844,1,40.280701754385966,85.54245614035088
2023-03-30 16:00:00,2076,2197,2749,2850,51050,51214,1090,663,1978,0,39.29824561403509,68.75228070175439
2023-03-30 17:00:00,2350,2392,2031,2159,49672,50349,-880,268,1748,0,38.80701754385965,54.60982456140352
2023-03-30 18:00:00,2572,2402,1097,1246,52121,52050,548,563,166,0,39.78947368421053,44.42666666666666
2023-03-30 19:00:00,2709,2506,349,459,55913,54821,-1224,1484,2446,0,40.77192982456141,65.99649122807017
2023-03-30 20:00:00,2850,2520,45,90,55669,54524,1012,1801,591,0,41.26315789473684,54.41333333333333
2023-03-30 21:00:00,2916,2529,0,0,51666,52683,-959,335,2975,1,40.280701754385966,75.08421052631579
2023-03-30 22:00:00,2877,2606,0,0,50753,51570,-1656,478,935,1,39.78947368421053,42.85964912280702
2023-03-30 23:00:00,2773,2667,0,0,51525,52122,-1355,571,843,1,39.29824561403509,42.46175438596491
2023-03-31 00:00:00,2778,2702,0,0,48993,49074,1486,1283,2182,1,38.80701754385965,74.88280701754385
2023-03-31 01:00:00,2778,2704,0,0,46632,46655,-656,1373,1722,1,37.82456140350877,56.35859649122807
2023-03-31 02:00:00,2891,3193,0,0,45703,46758,440,342,1826,0,37.333333333333336,60.258947368421055
2023-03-31 03:00:00,3212,3374,0,0,43845,44758,1593,679,1907,1,36.35087719298246,68.21684210526315
2023-03-31 04:00:00,3539,3706,0,0,43241,44260,-1837,530,850,0,35.85964912280702,34.51368421052632
2023-03-31 05:00:00,3866,3957,0,0,45096,45828,-1573,1764,1986,1,35.85964912280702,52.36491228070175
2023-03-31 06:00:00,4395,4035,0,0,50076,50590,1666,798,333,1,36.35087719298246,50.3459649122807
2023-03-31 07:00:00,5008,4350,101,107,55892,55559,-757,557,2921,0,36.35087719298246,72.21543859649123
2023-03-31 08:00:00,5661,5459,557,592,58721,58728,-1412,160,1062,0,35.36842105263158,40.40350877192982
2023-03-31 09:00:00,6145,6019,1617,1755,59554,59933,-1063,1590,344,0,35.85964912280702,33.56070175438596
2023-03-31 10:00:00,6456,6495,3000,3268,59398,59964,-1206,1523,2371,0,35.36842105263158,57.88631578947368
2023-03-31 11:00:00,6942,6755,4060,4365,59524,60503,-744,738,1968,0,36.35087719298246,55.94105263157895
2023-03-31 12:00:00,7885,7333,4687,5081,60334,61499,426,1425,247,0,37.333333333333336,42.4961403508772
2023-03-31 13:00:00,8592,8154,5048,5651,59108,60373,1539,1266,1610,0,36.35087719298246,63.40771929824562
2023-03-31 14:00:00,9084,8574,5172,5886,57116,59068,1153,1866,2681,1,35.36842105263158,75.99298245614034
2023-03-31 15:00:00,9541,8775,4990,5567,55249,57246,-895,1776,1309,1,34.87719298245614,47.29543859649123
2023-03-31 16:00:00,9729,9191,4330,4907,53572,55612,-1828,883,749,0,35.85964912280702,34.02245614035088
2023-03-31 17:00:00,9666,9657,3182,3553,53244,54567,-1575,479,2983,0,35.36842105263158,64.04631578947368
2023-03-31 18:00:00,9190,9692,1710,1835,55108,56641,1966,790,80,1,34.3859649122807,43.97473684210527
2023-03-31 19:00:00,8155,9089,554,573,58042,59064,320,184,2136,1,34.87719298245614,59.83649122807018
2023-03-31 20:00:00,7265,7996,74,98,57905,58431,-1586,1724,1993,0,34.3859649122807,47.43298245614036
2023-03-31 21:00:00,6898,8115,0,0,56046,56819,-1228,1727,427,0,33.89473684210526,26.2561403508772
2023-03-31 22:00:00,6829,8554,0,0,55236,55406,800,150,2159,0,33.89473684210526,56.71719298245613
2023-03-31 23:00:00,6952,8999,0,0,55976,56099,-1774,1562,2542,1,32.91228070175438,46.71087719298246
2023-04-01 00:00:00,9255,9161,0,0,54215,54389,649,1836,829,1,33.89473684210526,47.668771929824565
2023-04-01 01:00:00,9144,9208,0,0,52045,52286,913,767,1733,0,34.3859649122807,59.77263157894737
2023-04-01 02:00:00,9094,8912,0,0,50982,51546,-461,1781,229,0,34.3859649122807,34.22877192982457
2023-04-01 03:00:00,9102,8770,0,0,49001,49619,-400,1129,766,0,33.89473684210526,40.717894736842105
2023-04-01 04:00:00,8975,8530,0,0,48645,49141,172,463,1284,1,33.89473684210526,51.9080701754386
2023-04-01 05:00:00,8897,8237,0,0,50401,51107,1143,542,548,1,33.40350877192982,48.18456140350877
2023-04-01 06:00:00,8862,8038,0,0,55140,55790,1768,1327,842,0,33.40350877192982,54.688421052631575
2023-04-01 07:00:00,8743,8159,121,105,60135,61015,-339,163,1761,0,32.421052631578945,53.28842105263158
2023-04-01 08:00:00,8690,8358,708,615,63309,64241,128,538,1860,0,32.421052631578945,56.09333333333333
2023-04-01 09:00:00,9076,8475,2049,1822,65019,65492,1492,1495,942,1,32.91228070175438,54.48701754385965
2023-04-01 10:00:00,10011,9048,3619,3405,64961,65614,1421,1580,172,0,32.421052631578945,45.07017543859649
2023-04-01 11:00:00,10604,9414,4829,4769,65047,65138,654,96,275,0,32.91228070175438,43.88631578947368
2023-04-01 12:00:00,10833,9737,5651,5823,65581,64997,-431,1517,1290,0,32.421052631578945,49.68771929824562
2023-04-01 13:00:00,11452,10152,5994,6426,63746,63231,-802,659,2564,1,32.91228070175438,67.40631578947368
2023-04-01 14:00:00,12056,9698,5910,6517,61489,61376,771,287,263,0,33.89473684210526,51.59859649122808
